,Date,holiday,R0,Rt,R0_ma7,Rt_ma7,R0_ma14,Rt_ma14,casos,mortes
215,2020-09-28,0,0.5760857216475108,0.027595682963725887,1.0031890282787297,0.5857839877962426,0.7855017670614707,0.38147774273899066,16871,391
216,2020-09-29,0,0.06451300257036754,0.029323714168970994,1.0096260319095236,0.5883168851331739,0.785936260251969,0.38270407791337874,32848,858
217,2020-09-30,0,0.26347235278011893,0.2609570614702606,1.0091339404192707,0.5880645060618893,0.8032561925647144,0.4003527446172594,32901,982
218,2020-10-01,0,1.031717596915575,1.0274508159071198,0.9232500233890748,0.5106788152883585,0.8250312075977284,0.4232607824809693,35783,773
219,2020-10-02,0,1.0522537170229262,0.804887508318195,0.6795090429453243,0.3135425497882233,0.8052093592916197,0.4491953788941768,32818,654
220,2020-10-03,0,0.5793807680377003,0.021921046892404903,0.6259420073805773,0.31250564192735425,0.7924030415550608,0.44825424349065557,23008,588
221,2020-10-04,0,1.1502719640712384,0.02916352774866725,0.6739564461493482,0.3144713367813347,0.8258939972332074,0.4492483379248019,8715,358
222,2020-10-05,0,0.12994744982438033,0.021492492847404735,0.6102224073174725,0.31359945247900317,0.8067057177981011,0.44969172013762304,26053,393
223,2020-10-06,0,0.03755203680236801,0.01010776148715878,0.6063708407791868,0.3108543163816014,0.8079984363443552,0.44958560075738785,31526,810
224,2020-10-07,0,0.0233791249763474,0.010838879321392122,0.5720718082357908,0.2751231475031916,0.7906028743275308,0.4315938267825406,30938,725
225,2020-10-08,0,0.39953532643389833,0.3868242994668967,0.481760055309837,0.18360507372601687,0.7025050393494559,0.3471419445071878,26830,735
226,2020-10-09,0,2.1299384757116564,0.6549924987671086,0.6357150208367984,0.16219150093300455,0.6576120318910614,0.23786702536061405,27733,654
227,2020-10-10,0,3.7944130301503947,3.698446548061003,1.0950053439957548,0.6874094296713756,0.860473675688166,0.4999575357993651,23744,534
228,2020-10-11,0,0.8973883396166065,0.013947374299986139,1.0588791119308074,0.6852356934644213,0.8664177790400778,0.4998535151228781,12191,278
229,2020-10-12,1,0.9210783893069882,0.02648684438301146,1.1718978175711798,0.6859491722552223,0.8910601124443261,0.49977431236711284,8636,194
230,2020-10-13,1,0.3445047476048619,0.016714006461316558,1.2157482048286792,0.6868929215372448,0.911059522803933,0.4988736189594232,13359,378
231,2020-10-14,1,0.11578952566531857,0.11225851153398787,1.2289496906413893,0.7013814404247585,0.90051074943859,0.4882522939639752,27844,732
232,2020-10-15,1,0.9340069781152495,0.8868162933170965,1.305302783738725,0.7728088681176442,0.8935314195242812,0.4782069709218307,30426,814
